"ID","タイトル","巻・号","著者","発行者","発行年","県","市町村","旧市町村","flag","lat","lon"
"https://iss.ndl.go.jp/books/R100000002-I000000951033-00","行田市金石文集",,"行田市","行田市",1955,"埼玉県","行田市",,0,36.138309,139.455841
"https://iss.ndl.go.jp/books/R100000002-I000000982188-00","高畠の石碑石仏 : 教師と生徒の共同研究",,"高畠高等学校社会班","高畠の石碑石仏刊行会",1958,"山形県","東置賜郡高畠町",,1,38.00272,140.189468
"https://iss.ndl.go.jp/books/R100000002-I000001010024-00","上山の石造文化財",,"武田, 好吉","上山市教育委員会",1960,"山形県","上山市",,0,38.15023,140.267578
"https://iss.ndl.go.jp/books/R100000002-I000000940173-00","鎌倉国宝館図録","第10集 (鎌倉の石塔)","鎌倉国宝館","鎌倉市教育委員会[ほか]",1962,"神奈川県","鎌倉市",,0,35.319592,139.547134
"https://iss.ndl.go.jp/books/R100000002-I000001030860-00","播磨石造遺物古銘資料",,"浅田, 芳朗, 1909-","綜芸舎",1962,"兵庫県",,,1,34.691189,135.183105
"https://iss.ndl.go.jp/books/R100000002-I000001043425-00","松島金石誌 : 松島懐古の旅情に応えて",,"鈴木, 寅之助","瑞巌寺",1962,"宮城県","宮城郡松島町",,1,38.380459,141.069
"https://iss.ndl.go.jp/books/R100000002-I000001044118-00","近江の金石文資料 : 稿本",,"景山, 春樹, 1916-1985","景山春樹",1962,"滋賀県",,,1,35.003792,135.867828
"https://iss.ndl.go.jp/books/R100000002-I000001045945-00","大和の石仏",,"太田, 古朴, 1914-1997","信貴書院",1963,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001047326-00","北条石仏",,"若杉, 慧, 1903-1987","筑摩書房",1963,"兵庫県","加西市",,1,34.92778,134.841537
"https://iss.ndl.go.jp/books/R100000002-I000001071781-00","奈良県金石文年表",,"土井, 実, 1907-","友山文庫",1963,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001056572-00","ダムと石仏 : 只見川紀行",,"若杉, 慧, 1903-1987","毎日新聞社",1964,"福島県",,,1,37.750912,140.467865
"https://iss.ndl.go.jp/books/R100000002-I000010628861-00","佐賀の石仏・石彫",,"佐賀県文化館","佐賀県文化館",1964,"佐賀県",,,0,33.24995,130.299484
"https://iss.ndl.go.jp/books/R100000002-I000001078894-00","大和の石仏",,"星野, 立子, 1903-1984","淡交新社",1965,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000008487535-00","大分の石仏",,,"日の丸印刷",1965,"大分県",,,1,33.23737,131.612045
"https://iss.ndl.go.jp/books/R100000002-I000000871904-00","武生市史","資料編 [第3] (人物・系譜・金石文)","武生市","武生市",1966,"福井県","越前市","武生市",0,35.90321,136.168808
"https://iss.ndl.go.jp/books/R100000002-I000001082224-00","性神と石仏 : 上田周辺の石像文化",,"三石, 武古三郎, 1918-","上田小県資料刊行会",1966,"長野県","上田市",,1,36.402191,138.249176
"https://iss.ndl.go.jp/books/R100000002-I000001083238-00","臼杵石仏",,"谷口, 鉄雄, 1909-1995","中央公論美術出版",1966,"大分県","臼杵市",,1,33.12344,131.804672
"https://iss.ndl.go.jp/books/R100000002-I000001092784-00","大和の石仏観賞",,"太田, 古朴, 1914-1997","綜芸舎",1966,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001095335-00","八王子金石誌",,"村田, 光彦, 1882-","多摩文化研究会",1966,"東京都","八王子市",,1,35.666451,139.316284
"https://iss.ndl.go.jp/books/R100000002-I000001097688-00","信州の石仏",,"池田, 三四郎, 1909-","東峰書房",1966,"長野県",,,1,36.65086,138.182922
"https://iss.ndl.go.jp/books/R100000002-I000008080238-00","旭村古石塔の根元 : 愛知県東加茂郡旭村に遺存する古石塔の根元を求めて",,"池上, 年","旭村教育委員会",1966,"愛知県","豊田市","東加茂郡旭村",0,35.231701,137.362198
"https://iss.ndl.go.jp/books/R100000002-I000001092664-00","臼杵石仏とその周辺",,"原田, 種夫, 1901-1989","西日本観光出版社",1967,"大分県","臼杵市",,1,33.12344,131.804672
"https://iss.ndl.go.jp/books/R100000002-I000001095648-00","大和路の石仏",,"入江, 泰吉, 1905-1992","保育社",1967,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001114522-00","埼玉県教育史金石文集",,"埼玉県教育委員会","埼玉県教育委員会",1967,"埼玉県",,,0,35.857182,139.650787
"https://iss.ndl.go.jp/books/R100000002-I000007910423-00","小田原の金石文",1,,"小田原市郷土文化館",1967,"神奈川県","小田原市",,0,35.26466,139.152313
"https://iss.ndl.go.jp/books/R100000002-I000010821462-00","新潟県新井市における考古学的調査 : 大貝遺跡・石塔類",,,"立教大学学校・社会教育講座博物館学研究室",1967,"新潟県","妙高市","新井市",1,37.025913,138.253983
"https://iss.ndl.go.jp/books/R100000002-I000001107387-00","修那羅の石仏",,"大護, 八郎, 1912-2008","真珠書院",1968,"長野県","東筑摩郡筑北村",,1,36.420189,138.02597
"https://iss.ndl.go.jp/books/R100000002-I000001113695-00","東京都中野区内の石仏",,"東京都中野区史料館","東京都中野区史料館",1968,"東京都","中野区",,0,35.707561,139.663849
"https://iss.ndl.go.jp/books/R100000002-I000007910426-00","小田原の金石文",2,,"小田原市郷土文化館",1968,"神奈川県","小田原市",,0,35.26466,139.152313
"https://iss.ndl.go.jp/books/R100000002-I023556626-00","越後石仏雑記","巻3","小野田, 十九, 1925-","小野田政雄",1969,"新潟県",,,1,37.902458,139.023407
"https://iss.ndl.go.jp/books/R100000002-I000001281942-00","横浜市文化財調査報告書","第6輯","横浜市文化財研究調査会","横浜市教育委員会",1969,"神奈川県","横浜市保土ケ谷区",,0,35.45977,139.597168
"https://iss.ndl.go.jp/books/R100000002-I000007910430-00","小田原の金石文",3,,"小田原市郷土文化館",1969,"神奈川県","小田原市",,0,35.26466,139.152313
"https://iss.ndl.go.jp/books/R100000002-I000008021331-00","郷土資料館資料シリーズ","第5号",,"八王子市教育委員会",1969,"東京都","八王子市",,0,35.666451,139.316284
"https://iss.ndl.go.jp/books/R100000002-I023556637-00","越後石仏雑記","巻4","小野田, 十九, 1925-","小野田政雄",1970,"新潟県",,,1,37.902458,139.023407
"https://iss.ndl.go.jp/books/R100000002-I000001211310-00","犬山市の金石文",,"横山, 住雄, 1945-","石黒印刷",1970,"愛知県","犬山市",,1,35.37907,136.944397
"https://iss.ndl.go.jp/books/R100000002-I000001215077-00","千葉県金石文所在目録",,"千葉県","千葉県",1970,"千葉県",,,0,35.604561,140.123108
"https://iss.ndl.go.jp/books/R100000002-I000001238444-00","国東文化と石仏",,"大岳, 順公, 1916-","木耳社",1970,"大分県",,,1,33.23737,131.612045
"https://iss.ndl.go.jp/books/R100000002-I000001241655-00","新宿の石仏",,"一瀬, 幸三","新宿郷土会",1970,"東京都","新宿区",,1,35.693901,139.70343
"https://iss.ndl.go.jp/books/R100000002-I000001277291-00","石仏山の辺",,"太田, 古朴, 1914-1997","綜芸舎",1970,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001281943-00","横浜市文化財調査報告書","第7輯 (金沢区金石誌)","横浜市文化財研究調査会","横浜市教育委員会",1970,"神奈川県","横浜市金沢区",,0,35.337688,139.624451
"https://iss.ndl.go.jp/books/R100000002-I000008021343-00","郷土資料館資料シリーズ","第7号",,"八王子市教育委員会",1970,"東京都","八王子市",,0,35.666451,139.316284
"https://iss.ndl.go.jp/books/R100000002-I000001212175-00","臼杵石仏 : 義経と運慶の秘密",,"大久保, 貫之, 1915-","誠文堂新光社",1971,"大分県","臼杵市",,1,33.12344,131.804672
"https://iss.ndl.go.jp/books/R100000002-I000001213250-00","羽生金石文集成",,"寺島, 裕, -1954","関東史蹟会",1971,"埼玉県","羽生市",,1,36.172501,139.54866
"https://iss.ndl.go.jp/books/R100000002-I000001225773-00","石川県銘文集成","[第1巻] (中世金石文編)","桜井, 甚一, 1922-1989","北国出版社",1971,"石川県",,,1,36.595242,136.625671
"https://iss.ndl.go.jp/books/R100000002-I000001225774-00","石川県銘文集成","[第2巻] (近世初期金石文編 上)","桜井, 甚一, 1922-1989","北国出版社",1971,"石川県",,,1,36.595242,136.625671
"https://iss.ndl.go.jp/books/R100000002-I000001241656-00","国東半島の石仏",,"渡辺, 信幸, 1930-","木耳社",1971,"大分県",,,1,33.23737,131.612045
"https://iss.ndl.go.jp/books/R100000002-I000001277290-00","石仏柳生街道",,"太田, 古朴, 1914-1997","綜芸舎",1971,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001279577-00","上山の石造文化財",,"武田, 好吉","上山市教育委員会",1971,"山形県","上山市",,0,38.15023,140.267578
"https://iss.ndl.go.jp/books/R100000002-I000001280186-00","諏訪の石仏",,"今井, 広亀, 1897-1986","諏訪教育会",1971,"長野県",,,0,36.65086,138.182922
"https://iss.ndl.go.jp/books/R100000002-I000001286335-00","多摩石仏散歩",,"多摩石仏の会","武蔵書房",1971,"東京都",,,1,35.689499,139.691635
"https://iss.ndl.go.jp/books/R100000002-I000007924148-00","路傍の石碑",,,"太田町",1971,"秋田県","大仙市","仙北郡太田町",0,39.524021,140.63736
"https://iss.ndl.go.jp/books/R100000002-I000001215682-00","みちしるべ : 奈良",,"稲神, 和子","主婦の友出版サービスセンター",1972,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001225775-00","石川県銘文集成","[第3巻] (近世初期金石文編 下)","桜井, 甚一, 1922-1989","北国出版社",1972,"石川県",,,1,36.595242,136.625671
"https://iss.ndl.go.jp/books/R100000002-I000001226316-00","庄和町町史編纂資料","2 (庄和町金石文集)","庄和町教育委員会 (埼玉県)","庄和町教育委員会",1972,"埼玉県","春日部市","北葛飾郡庄和町",0,35.990929,139.802094
"https://iss.ndl.go.jp/books/R100000002-I000001239309-00","入間東部弁天様集録 : 富士見・大井・三芳・福岡",,"加藤, 和徳, 1947-","加藤和徳",1972,"埼玉県",,,1,35.857182,139.650787
"https://iss.ndl.go.jp/books/R100000002-I000001242982-00","秩父路の石仏 : 野の信仰",,"日下部, 朝一郎, 1919-","国書刊行会",1972,"埼玉県",,,1,35.857182,139.650787
"https://iss.ndl.go.jp/books/R100000002-I000001244680-00","賀庭寺 : 賀庭寺石塔群調査報告書",,"荒尾市教育委員会","荒尾市教育委員会",1972,"熊本県","荒尾市",,0,32.98682,130.433136
"https://iss.ndl.go.jp/books/R100000002-I000001276446-00","福島県文化財調査報告書","第32集","福島県教育委員会","福島県教育委員会",1972,"福島県",,,0,37.750912,140.467865
"https://iss.ndl.go.jp/books/R100000002-I000001277583-00","城と石仏 : 大和郡山の周辺の石造物",,"清水, 俊明, 1930-","綜芸舎",1972,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001277755-00","大島・田谷・千塚の石仏等の文化財",,"落合, 敏男","[館林地方史研究会]",1972,"群馬県","館林市",,1,36.244869,139.542404
"https://iss.ndl.go.jp/books/R100000002-I000001278730-00","石造文化財",,"瑞穂町 (東京都)","瑞穂町",1972,"東京都","西多摩郡瑞穂町",,0,35.771919,139.353958
"https://iss.ndl.go.jp/books/R100000002-I000002136690-00","佐野市史資料","第1集～第9集","佐野市","佐野市",1972,"栃木県","佐野市",,0,36.31435,139.57811
"https://iss.ndl.go.jp/books/R100000002-I000002144516-00","岩槻の金石文",,"岩槻市教育委員会","岩槻市教育委員会",1972,"埼玉県","さいたま市岩槻区","岩槻市",0,35.951191,139.698959
"https://iss.ndl.go.jp/books/R100000002-I000008081250-00","東加茂の石佛",,"東加茂郡観光連絡協議会","東加茂郡観光連絡協議会",1972,"愛知県",,"東加茂郡",0,35.134892,137.319031
"https://iss.ndl.go.jp/books/R100000002-I023418869-00","桧原村の石仏","第1集 板碑 (付、塔)","檜原村文化財保護調査委員会","桧原村教育委員会",1973,"東京都","西多摩郡檜原村",,0,35.72683,139.162811
"https://iss.ndl.go.jp/books/R100000002-I023418877-00","桧原村の石仏","第2集","檜原村文化財保護調査委員会","桧原村教育委員会",1973,"東京都","西多摩郡檜原村",,0,35.72683,139.162811
"https://iss.ndl.go.jp/books/R100000002-I000001163701-00","入間東部の道しるべ集録 : 富士見市・大井町・三芳町・上福岡市",,"加藤, 和徳, 1947-","加藤和徳",1973,"埼玉県",,,1,35.857182,139.650787
"https://iss.ndl.go.jp/books/R100000002-I000001214850-00","杉並の石造物 : 民間信仰",,"井口, 金男","杉並区教育委員会",1973,"東京都","杉並区",,0,35.6992,139.636505
"https://iss.ndl.go.jp/books/R100000002-I000001217405-00","春日井市史","資料編 3 (文化財編 1)","春日井市","春日井市",1973,"愛知県","春日井市",,0,35.24707,136.973236
"https://iss.ndl.go.jp/books/R100000002-I000001220030-00","川越の石仏",,"大護, 八郎, 1912-2008","川越市",1973,"埼玉県","川越市",,0,35.925129,139.485657
"https://iss.ndl.go.jp/books/R100000002-I000001224596-00","多麻金石文","3 (町田市,日野市編)","山本, 正夫, 1903-1980","晴耕書屋",1973,"東京都",,,1,35.689499,139.691635
"https://iss.ndl.go.jp/books/R100000002-I000001226294-00","栃木県民俗資料調査報告書","第9集","栃木県教育委員会","栃木県教育委員会",1973,"栃木県",,,0,36.564579,139.883392
"https://iss.ndl.go.jp/books/R100000002-I000001242161-00","川内の古石塔",,"川内市","川内市",1973,"熊本県","薩摩川内市","川内市",0,32.789219,130.742035
"https://iss.ndl.go.jp/books/R100000002-I000001242714-00","大分石仏行脚",,"賀川, 光夫, 1923-2001","木耳社",1973,"大分県",,,1,33.23737,131.612045
"https://iss.ndl.go.jp/books/R100000002-I000001244527-00","入間東部日待・月待・巳待集録 : 富士見市・大井町・三芳町・上福岡市",,"加藤, 和徳, 1947-","加藤和徳",1973,"埼玉県",,,1,35.857182,139.650787
"https://iss.ndl.go.jp/books/R100000002-I000001244528-00","入間郡東部宝筐印塔集録 : 富士見市・大井町・三芳町・上福岡市",,"加藤, 和徳, 1947-","加藤和徳",1973,"埼玉県",,,1,35.857182,139.650787
"https://iss.ndl.go.jp/books/R100000002-I000001277754-00","赤生田・羽附の石仏",,"森田, 邦雄","[館林地方史研究会]",1973,"群馬県","館林市",,1,36.244869,139.542404
"https://iss.ndl.go.jp/books/R100000002-I000001278714-00","東京の石仏",,"佐久間, 阿佐緒, 1928-","鹿島研究所出版会",1973,"東京都",,,1,35.689499,139.691635
"https://iss.ndl.go.jp/books/R100000002-I000001278813-00","ふる里の石仏 : 小県郡依田窪地方",,"中村, 直人, 1911-","依田窪郷土史研究会",1973,"長野県",,"小県郡",1,36.335869,138.113235
"https://iss.ndl.go.jp/books/R100000002-I000001389032-00","まつもとの石造文化財","資料編","松本市教育委員会","松本市教育委員会",1973,"長野県","松本市",,0,36.237991,137.971451
"https://iss.ndl.go.jp/books/R100000002-I000001517420-00","佐渡相川の歴史","資料集 2 (墓と石造物)","相川町 (新潟県)","相川町",1973,"新潟県","佐渡市","相川町",0,38.031807,138.241364
"https://iss.ndl.go.jp/books/R100000002-I000001224597-00","多麻金石文","5 (北多摩及西多摩一部)","山本, 正夫, 1903-1980","晴耕書店",1974,"東京都",,,1,35.689499,139.691635
"https://iss.ndl.go.jp/books/R100000002-I000001226203-00","川内市史","石塔編","川内市","川内市",1974,"熊本県","薩摩川内市","川内市",0,32.789219,130.742035
"https://iss.ndl.go.jp/books/R100000002-I000001226410-00","秩父路野仏の詩",,"森山, 隆平, 1918-","椿書院",1974,"埼玉県",,,1,35.857182,139.650787
"https://iss.ndl.go.jp/books/R100000002-I000001226414-00","江戸石仏の詩","上","森山, 隆平, 1918-","椿書院",1974,"東京都",,,1,35.689499,139.691635
"https://iss.ndl.go.jp/books/R100000002-I000001226415-00","相模石仏の詩",,"森山, 隆平, 1918-","椿書店",1974,"神奈川県",,,1,35.447708,139.642563
"https://iss.ndl.go.jp/books/R100000002-I000001228578-00","小浜市史","金石文編","小浜市","小浜市",1974,"福井県","小浜市",,0,35.495899,135.745621
"https://iss.ndl.go.jp/books/R100000002-I000001239072-00","九州の石塔","福岡県の部","多田隈, 豊秋, 1896-","福岡県教育委員会",1974,"福岡県",,,0,33.60648,130.418121
"https://iss.ndl.go.jp/books/R100000002-I000001277826-00","大和の石仏",,"清水, 俊明, 1930-","創元社",1974,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001278227-00","入間東部元禄以前の五輪塔雑記",,"加藤, 和徳, 1947-","加藤和徳",1974,"埼玉県",,,1,35.857182,139.650787
"https://iss.ndl.go.jp/books/R100000002-I000001278228-00","入間東部における元禄以前の石灯籠と江戸期の石鳥居について",,"加藤, 和徳, 1947-","加藤和徳",1974,"埼玉県",,,1,35.857182,139.650787
"https://iss.ndl.go.jp/books/R100000002-I000001278229-00","入間東部江戸期の御手水鉢集録",,"加藤, 和徳, 1947-","加藤和徳",1974,"埼玉県",,,1,35.857182,139.650787
"https://iss.ndl.go.jp/books/R100000002-I000001283385-00","大和の石仏観賞",,"太田, 古朴, 1914-1997","綜芸舎",1974,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001283750-00","青梅市の石仏",,"青梅市文化財保護委員会","青梅市郷土博物館",1974,"東京都","青梅市",,0,35.78812,139.275101
"https://iss.ndl.go.jp/books/R100000002-I000001284068-00","石仏の大和路",,"田中, 真知郎, 1925-","朝日新聞社",1974,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001284077-00","新庄の石仏 : 路傍に生きる庶民の信仰",,"大友, 義助, 1929-","新庄市教育委員会",1974,"山形県","新庄市",,0,38.764519,140.301651
"https://iss.ndl.go.jp/books/R100000002-I000002498948-00","紀伊国金石文集成",,"巽, 三郎, 1914-","南紀考古同好会",1974,"和歌山県",,,1,34.224861,135.168076
"https://iss.ndl.go.jp/books/R100000002-I000001222135-00","路傍の石仏庚申",,"宇山, 清人, 1907-","山川町連合婦人会",1975,"徳島県","吉野川市","山川町",1,34.056202,134.245605
"https://iss.ndl.go.jp/books/R100000002-I000001225224-00","群馬の石仏",,"佐鳥, 俊一","木耳社",1975,"群馬県",,,1,36.39119,139.061691
"https://iss.ndl.go.jp/books/R100000002-I000001226390-00","港北ニュータウン地域内文化財調査報告 : 金石文","昭和49年度","横浜市文化財研究調査会","横浜市教育委員会",1975,"神奈川県","横浜市",,0,35.44318,139.637344
"https://iss.ndl.go.jp/books/R100000002-I000001230419-00","古河の石仏",,"古河市","古河市",1975,"茨城県","古河市",,0,36.179649,139.753891
"https://iss.ndl.go.jp/books/R100000002-I000001244872-00","一乗谷石造遺物調査報告書","1 (銘文集成)","福井県教育委員会","福井県教育委員会[ほか]",1975,"福井県","福井市",,0,36.063869,136.219131
"https://iss.ndl.go.jp/books/R100000002-I000001283006-00","富士吉田の文化財","その5 (路傍の石造物)","富士吉田市文化財審議会","富士吉田市教育委員会",1975,"山梨県","富士吉田市",,0,35.484859,138.809326
"https://iss.ndl.go.jp/books/R100000002-I000001283063-00","川口市文化財調査報告書","第3集","川口市教育委員会","川口市教育委員会",1975,"埼玉県","川口市",,0,35.80727,139.72377
"https://iss.ndl.go.jp/books/R100000002-I000001287137-00","越前一乗谷石仏",,"水上, 勉, 1919-2004","鹿島出版会",1975,"福井県","福井市",,1,36.063869,136.219131
"https://iss.ndl.go.jp/books/R100000002-I000001392481-00","岡谷市の石造文化財","第1集 (道祖神・石祠・道標)","岡谷市教育委員会","岡谷市教育委員会",1975,"長野県","岡谷市",,0,36.066669,138.051041
"https://iss.ndl.go.jp/books/R100000002-I000001892971-00","ふくしまの野仏",,"田中, 正能, 1919-2001","FCT企業",1975,"福島県",,,1,37.750912,140.467865
"https://iss.ndl.go.jp/books/R100000002-I000002611519-00","伊予の石仏",,"秋田, 忠俊, 1924-1993","愛媛文化双書刊行会",1975,"愛媛県",,,1,33.84174,132.76622
"https://iss.ndl.go.jp/books/R100000002-I000010041351-00","千葉縣史料","金石文篇 1","千葉県史料調査会","千葉県史料調査会",1975,"千葉県",,,1,35.604561,140.123108
"https://iss.ndl.go.jp/books/R100000001-I096432495-00","たてばやしの野仏めぐり","その３","館林地方史研究会会員 編","館林地方史研究会会員",1976,"群馬県","館林市",,1,36.244869,139.542404
"https://iss.ndl.go.jp/books/R100000002-I000001229924-00","江戸石仏の詩","下","森山, 隆平, 1918-","椿書院",1976,"東京都",,,1,35.689499,139.691635
"https://iss.ndl.go.jp/books/R100000002-I000001241996-00","羽村町の板碑・石仏",,"羽村町教育委員会 (東京都)","羽村町教育委員会",1976,"東京都","羽村市","西多摩郡羽村町",0,35.76749,139.310883
"https://iss.ndl.go.jp/books/R100000002-I000001278006-00","近江の石仏",,"清水, 俊明, 1930-","創元社",1976,"滋賀県",,,1,35.003792,135.867828
"https://iss.ndl.go.jp/books/R100000002-I000001279353-00","入間東部の石造文化財",,"加藤, 和徳, 1947-","入東史談会",1976,"埼玉県",,,1,35.857182,139.650787
"https://iss.ndl.go.jp/books/R100000002-I000001279623-00","岡山市の石造物 : 岡山市石造物調査報告",,"岡山市教育委員会","岡山市教育委員会[ほか]",1976,"岡山県","岡山市",,0,34.655499,133.919357
"https://iss.ndl.go.jp/books/R100000002-I000001284396-00","高野の石仏",,"宮川, 良彦, 1901-1992","文一出版",1976,"和歌山県",,,1,34.224861,135.168076
"https://iss.ndl.go.jp/books/R100000002-I000001284756-00","路傍の石仏をたずねて",,"東京都中野区教育委員会","東京都中野区教育委員会",1976,"東京都","中野区",,0,35.707561,139.663849
"https://iss.ndl.go.jp/books/R100000002-I000001286841-00","江戸の石仏 : 鑑賞と研究",,"佐久間, 阿佐緒, 1928-","誠文堂新光社",1976,"東京都",,,1,35.689499,139.691635
"https://iss.ndl.go.jp/books/R100000002-I000001307871-00","北条石仏 : 百人壱首壱人百首",,,"豆本""灯""の会",1976,"兵庫県","加西市",,1,34.92778,134.841537
"https://iss.ndl.go.jp/books/R100000002-I000001324928-00","鷲宮町の板石塔婆",,"鷲宮町 (埼玉県)","鷲宮町",1976,"埼玉県","久喜市","北葛飾郡鷲宮町",0,36.102032,139.669067
"https://iss.ndl.go.jp/books/R100000002-I000001369411-00","富山市石仏石塔等調査中間報告書","第1冊","京田良志民俗サークル","富山市教育委員会",1976,"富山県","富山市",,0,36.695351,137.213165
"https://iss.ndl.go.jp/books/R100000002-I000001422172-00","目黒区の庚申塔",,"東京都目黒区教育委員会","東京都目黒区教育委員会",1976,"東京都","目黒区",,0,35.640461,139.6987
"https://iss.ndl.go.jp/books/R100000002-I000001809154-00","守口の石造物",,"橋本, 好祐","橋本好祐",1976,"大阪府","守口市",,1,34.737919,135.563705
"https://iss.ndl.go.jp/books/R100000002-I000007963003-00","鳩ヶ谷市の文化財 : 石仏石塔","第2集",,"鳩ヶ谷市教育委員会",1976,"埼玉県","鳩ヶ谷市",,0,35.82682,139.741089
"https://iss.ndl.go.jp/books/R100000002-I023418887-00","檜原村の石仏","第3集","檜原村文化財保護調査委員会","檜原村教育委員会",1977,"東京都","西多摩郡檜原村",,0,35.72683,139.162811
"https://iss.ndl.go.jp/books/R100000002-I000001324899-00","狭山市青石塔婆(板碑)調査報告書","第1集",,"狭山市総務部庶務課",1977,"埼玉県","狭山市",,0,35.853531,139.411774
"https://iss.ndl.go.jp/books/R100000002-I000001324911-00","鳩ケ谷市の文化財","第3集 (金石文)",,"鳩ケ谷市教育委員会",1977,"埼玉県","鳩ケ谷市",,0,35.82682,139.741089
"https://iss.ndl.go.jp/books/R100000002-I000001325643-00","庚申塔",,"東京都板橋区教育委員会","板橋区教育委員会",1977,"東京都","板橋区",,0,35.75111,139.709167
"https://iss.ndl.go.jp/books/R100000002-I000001325686-00","渋谷区の文化財","石仏・金石文編",,"東京都渋谷区教育委員会",1977,"東京都","渋谷区",,0,35.663479,139.697189
"https://iss.ndl.go.jp/books/R100000002-I000001325748-00","目黒区の馬頭観音と道しるべ",,"東京都目黒区教育委員会","東京都目黒区教育委員会",1977,"東京都","目黒区",,0,35.640461,139.6987
"https://iss.ndl.go.jp/books/R100000002-I000001325762-00","立川の野仏をたずねて",,"立川市教育委員会","立川市教育委員会",1977,"東京都","立川市",,0,35.71505,139.408768
"https://iss.ndl.go.jp/books/R100000002-I000001325995-00","横浜市文化財調査報告書","第10輯 (金沢区金石誌 その2)","横浜市文化財研究調査会","横浜市教育委員会",1977,"神奈川県","横浜市金沢区",,0,35.337688,139.624451
"https://iss.ndl.go.jp/books/R100000002-I000001326666-00","下諏訪町石造文化財","其1 (庶民信仰をたずねる)","下諏訪町教育委員会 (長野県)","長野県諏訪郡下諏訪町教育委員会",1977,"長野県","諏訪郡下諏訪町",,0,36.082878,138.073822
"https://iss.ndl.go.jp/books/R100000002-I000001345650-00","石の心 : 上州の石仏",,"金井, 竹徳, 1946-","東出版",1977,"群馬県",,,1,36.39119,139.061691
"https://iss.ndl.go.jp/books/R100000002-I000001345651-00","京都の石仏",,"清水, 俊明, 1930-","創元社",1977,"京都府",,,1,35.022072,135.755707
"https://iss.ndl.go.jp/books/R100000002-I000001345652-00","群馬の石仏 : 上州路をたずねて",,"森山, 隆平, 1918-","椿書院",1977,"群馬県",,,1,36.39119,139.061691
"https://iss.ndl.go.jp/books/R100000002-I000001345656-00","出羽路の石仏",,"井上, 長雄","東北出版企画",1977,"山形県",,,1,38.240669,140.363403
"https://iss.ndl.go.jp/books/R100000002-I000001345657-00","とちぎの野仏",,"成島, 行雄, 1928-","花神社",1977,"栃木県",,,1,36.564579,139.883392
"https://iss.ndl.go.jp/books/R100000002-I000001357606-00","都留市の石造物","第1集 (盛里地区)","都留市文化財審議会","都留市教育委員会",1977,"山梨県","都留市",,0,35.5522,138.905746
"https://iss.ndl.go.jp/books/R100000002-I000001433349-00","ふるさと大川 : ふるさとの石造物",,"堀田, 兼雄","堀田兼雄",1977,"佐賀県","伊万里市",,1,33.264179,129.881119
"https://iss.ndl.go.jp/books/R100000002-I000001458903-00","徳島県文化財基礎調査報告","第1集(昭和51年度) (石造文化財)","徳島県教育委員会","徳島県市町村文化財保護審議会連絡協議会",1977,"徳島県",,,0,34.065491,134.560028
"https://iss.ndl.go.jp/books/R100000002-I000002260005-00","稲城市の石造物","続","稲城市教育委員会","稲城市教育委員会",1977,"東京都","稲城市",,0,35.638081,139.504272
"https://iss.ndl.go.jp/books/R100000002-I000009414828-00","美濃路の石佛",,"高木, 嘉介","岐阜県ユネスコ協会美濃路の石仏発刊委員会",1977,"岐阜県",,,1,35.391281,136.723938
"https://iss.ndl.go.jp/books/R100000002-I000010389377-00","下山の野仏",,"下山村文化財保護委員会","下山村教育委員会事務局",1977,"愛知県","豊田市","東加茂郡下山村",0,35.04287,137.323181
"https://iss.ndl.go.jp/books/R100000001-I096526112-00","多々良・渡瀬の石仏 : 館林市の石造文化財",,"館林石仏調査研究会 〔共〕編 ; 館林市教育委員会 〔共〕編","館林市教育委員会",1978,"群馬県","館林市",,0,36.244869,139.542404
"https://iss.ndl.go.jp/books/R100000002-I025890745-00","総本山長谷寺文化財等保存調査報告書","2 (石造遺物編 1)","長谷寺 (桜井市)","総本山長谷寺文化財等保存調査委員会",1978,"奈良県","桜井市",,1,34.51825,135.842789
"https://iss.ndl.go.jp/books/R100000002-I000001363684-00","大阪の石仏",,"清水, 俊明, 1930-","創元社",1978,"大阪府",,,1,34.686352,135.520432
"https://iss.ndl.go.jp/books/R100000002-I000001369412-00","富山市石仏石塔等調査中間報告書","第2冊","京田良志民俗サークル","富山市教育委員会",1978,"富山県","富山市",,0,36.695351,137.213165
